iter	Logloss
120	0.03925894549
121	0.03887432635
122	0.03839699522
123	0.03804052947
124	0.03773453421
125	0.03721997552
126	0.03682847508
127	0.03669284775
128	0.03658039984
129	0.03630762043
130	0.03578050122
131	0.03550371867
132	0.03496446438
133	0.03473689599
134	0.03445588186
135	0.03427248801
136	0.03405911908
137	0.03390569744
138	0.0336267477
139	0.03332402749
140	0.03295120079
141	0.03240292943
142	0.03194221051
143	0.03154123615
144	0.03128806702
145	0.03120878642
146	0.03104927725
147	0.03094712275
148	0.0305874933
149	0.03023873403
150	0.03004862163
151	0.02970905076
152	0.02953825168
153	0.02941653543
154	0.02925461067
155	0.02918689122
156	0.02892422248
157	0.0286829543
158	0.02833719311
159	0.02797803765
160	0.02777997605
161	0.02763813841
162	0.02736379429
163	0.02713341056
164	0.0269534802
165	0.02675064167
166	0.02646244072
167	0.02631507234
168	0.0261033338
169	0.02596736383
170	0.02581156371
171	0.02566059478
172	0.02542700739
173	0.02528914149
174	0.02499492154
175	0.02491851624
176	0.02479694846
177	0.02461660694
178	0.02436868017
179	0.02426830166
180	0.02409459303
181	0.02400346859
182	0.02390090862
183	0.02377601441
184	0.02354026269
185	0.02343694321
186	0.02335224751
187	0.02321890728
188	0.02297044657
189	0.02273340711
190	0.02267414367
191	0.02256296066
192	0.0224356223
193	0.02235180032
194	0.02223886273
195	0.02205850693
196	0.02202770667
197	0.02190191303
198	0.02174296065
199	0.021619634
200	0.02146882211
201	0.02140287439
202	0.02120944269
203	0.0210216131
204	0.02084209534
205	0.02071615322
206	0.02064711748
207	0.02045632265
208	0.02033287322
209	0.02022906549
210	0.02004692797
211	0.01997116797
212	0.0197953564
213	0.01966627344
214	0.01960171625
215	0.01944645865
216	0.01934023532
217	0.01921126229
218	0.01904128269
219	0.01890393503
220	0.01878620479
221	0.01869087733
222	0.01861813397
223	0.01851292856
224	0.01838223806
225	0.01826122135
226	0.01816794116
227	0.01800049422
228	0.01791436515
229	0.01778414721
230	0.01774890551
231	0.01769501292
232	0.01756113018
233	0.017411449
234	0.01736188078
235	0.01723212396
236	0.01715038494
237	0.01705956887
238	0.01699412369
239	0.01695922606
240	0.01692413284
241	0.01685796098
242	0.01674648388
243	0.01666864664
244	0.01658498741
245	0.01651136604
246	0.0164281965
247	0.01637956911
248	0.0163120167
249	0.01622742093
250	0.01617222489
251	0.01602845278
252	0.01600101465
253	0.01592954618
254	0.01585756804
255	0.01583154758
256	0.01579529939
257	0.01573510655
258	0.01570138246
259	0.01562690735
260	0.01551496055
261	0.01545792568
262	0.015370082
263	0.01531091564
264	0.01528543198
265	0.01526218117
266	0.01521821222
267	0.01513904583
268	0.01509057119
269	0.01504199091
270	0.01502168107
271	0.014947363
272	0.01487205128
273	0.0148128264
274	0.01474403907
275	0.01471972037
276	0.01464189312
277	0.01459081159
278	0.01454912688
279	0.01450999197
280	0.01443045154
281	0.0143882957
282	0.01434205963
283	0.0143150084
284	0.01429720839
285	0.01426072463
286	0.01420399386
287	0.01416859655
288	0.01409507797
289	0.01403397429
290	0.01401474947
291	0.01397789881
292	0.01391966186
293	0.01388768379
294	0.01385137706
295	0.01382071387
296	0.01377418941
297	0.01374552493
298	0.01369849793
299	0.01365255453
300	0.01356432395
301	0.0135425836
302	0.01350612412
303	0.01346315881
304	0.01341651443
305	0.01340194377
306	0.01334431214
307	0.01332325564
308	0.01330539138
309	0.01329395014
310	0.01323884404
311	0.01316475583
312	0.01312539106
313	0.01303450219
314	0.0130019245
315	0.01296371186
316	0.01294524941
317	0.01289183794
318	0.01287963148
319	0.01284208983
320	0.01280842713
321	0.01276680524
322	0.01272968903
323	0.01269600349
324	0.01265710842
325	0.01262544729
326	0.01255513665
327	0.01251833453
328	0.01240981553
329	0.01238633915
330	0.01232919008
331	0.01228135503
332	0.01225757456
333	0.01221318873
334	0.0121805311
335	0.0121763966
336	0.01214121916
337	0.01210131902
338	0.01206039811
339	0.01200441829
340	0.01194824145
341	0.01191432533
342	0.01190650677
343	0.01189128867
344	0.01188254785
345	0.01181710909
346	0.01173318218
347	0.01169357543
348	0.01167115194
349	0.01166210703
350	0.01163199562
351	0.01160222113
352	0.01158014457
353	0.01152828639
354	0.01150312395
355	0.01149106597
356	0.01146591067
357	0.01143436589
358	0.0114091285
359	0.01138140341
360	0.01135162037
361	0.01131100426
362	0.01128520794
363	0.01125380879
364	0.01122892188
365	0.01120241388
366	0.01118383008
367	0.0111586448
368	0.01108727912
369	0.01107008943
370	0.0110201236
371	0.01100407675
372	0.01098310519
373	0.01094793988
374	0.01088630939
375	0.01082241178
376	0.01079714084
377	0.01074664964
378	0.01067272703
379	0.01064416034
380	0.01060718976
381	0.01058571924
382	0.0105341009
383	0.01047642502
384	0.01042858141
385	0.01041850573
386	0.01040575033
387	0.01036353882
388	0.01033877042
389	0.01029426752
390	0.01027844409
391	0.01022862531
392	0.01022239074
393	0.01017547082
394	0.01016466061
395	0.01013444427
396	0.01008989711
397	0.01004630506
398	0.01001338902
399	0.01000079852
400	0.009961415908
401	0.009905723755
402	0.009865927839
403	0.009811468467
404	0.009796271067
405	0.009790794578
406	0.009780958027
407	0.009772352116
408	0.009763690526
409	0.00972766505
410	0.009716079621
411	0.009681283357
412	0.009654369897
413	0.009617422869
414	0.009578707689
415	0.009546812423
416	0.009488776772
417	0.009468968043
418	0.009452989715
419	0.009446454619
420	0.009403475744
421	0.009379127068
422	0.009349798728
423	0.009320284792
424	0.009312147152
425	0.009294248627
426	0.009248713533
427	0.009239662907
428	0.009233781678
429	0.009194508284
430	0.009188682019
431	0.00916502076
432	0.009120525714
433	0.009082672839
434	0.009065074121
435	0.009020458438
436	0.009010109359
437	0.009004741372
438	0.008966464482
439	0.008935784151
440	0.008903128658
441	0.008855665515
442	0.008831863632
443	0.008794991556
444	0.008744668104
445	0.008693051909
446	0.008653966253
447	0.008632818382
448	0.00860504119
449	0.008600152181
450	0.008575580791
451	0.008557305365
452	0.008513564835
453	0.008499770821
454	0.008460484579
455	0.008429505154
456	0.008424253521
457	0.008419679311
458	0.00839549196
459	0.008376668313
460	0.008357634088
461	0.008353156244
462	0.008349001765
463	0.008321486547
464	0.008299691948
465	0.008281045331
466	0.008265269731
467	0.008239496254
468	0.008211391415
469	0.008179864484
470	0.008140501148
471	0.008125457935
472	0.008119658796
473	0.00810934398
474	0.008080859384
475	0.008070975721
476	0.00805945168
477	0.008036754088
478	0.007988824102
479	0.00796225899
480	0.007931495141
481	0.007903761493
482	0.007880383623
483	0.007859888191
484	0.007828630373
485	0.00780175546
486	0.007797940762
487	0.007771681883
488	0.007755280969
489	0.007740751712
490	0.007715426519
491	0.007696080351
492	0.00769013559
493	0.007662718881
494	0.007658647206
495	0.007633633242
496	0.007619688611
497	0.007595220012
498	0.007580158953
499	0.007569344458
500	0.007555673222
501	0.007546566204
502	0.007526543326
503	0.007517644745
504	0.007475798715
505	0.007453031169
506	0.007430793996
507	0.007409588306
508	0.007395535886
509	0.007384485113
510	0.007381099427
511	0.007352303602
512	0.007349069961
513	0.007336163949
514	0.007321541895
515	0.007302421296
516	0.007282957345
517	0.007279962837
518	0.007267682138
519	0.007238950558
520	0.007233562584
521	0.007219373109
522	0.00721092424
523	0.00718557906
524	0.007177357902
525	0.007146482696
526	0.007129129535
527	0.007116983037
528	0.007113893589
529	0.007108511325
530	0.007100048893
531	0.007080769824
532	0.007076464727
533	0.007047517571
534	0.007042138162
535	0.007028341293
536	0.007020684773
537	0.007007931521
538	0.006993691364
539	0.006982627029
540	0.006957510988
541	0.006953926144
542	0.006938807979
543	0.006905725616
544	0.006881228464
545	0.006863061539
546	0.006855978937
547	0.006841185564
548	0.006838411628
549	0.006835809011
550	0.006832469009
551	0.006815881072
552	0.006789709993
553	0.006787320097
554	0.006769213134
555	0.00676225331
556	0.006746594777
557	0.006744156341
558	0.006742030561
559	0.006730953376
560	0.006719202339
561	0.006701708554
562	0.00668997322
563	0.006667137146
564	0.006663675794
565	0.006656962241
566	0.006652817041
567	0.00663886884
568	0.006629416329
569	0.006610380675
570	0.00658289758
571	0.006566982783
572	0.006558307631
573	0.006541143634
574	0.006527792194
575	0.006517991334
576	0.00649006638
577	0.006487769281
578	0.006471624631
579	0.006459364634
580	0.006431618137
581	0.006400739361
582	0.006372361126
583	0.006359694247
584	0.00634468958
585	0.006324628156
586	0.00632212262
587	0.0063198141
588	0.006302011227
589	0.006291920553
590	0.006277738217
591	0.006264912154
592	0.006262673589
593	0.006260427886
594	0.006256477562
595	0.006242956944
596	0.00622892237
597	0.006219647602
598	0.006209127203
599	0.006205613028
